"id","bucket","source_type","agency","component","office","region_country","title","summary","date_posted","status","contractor_incumbent","related_ref","budget_signal","oversight_signal","medical_travel_relevance","occu_med_score","action_tag","source_url","raw_json","fetched_at","created_at","updated_at"
"526e1bf1-543a-5e2f-4413-ebb7659202d0","deployment-medical","state_dept","State Department",,,"Tunisia","Tunisia - Level 2: Exercise Increased Caution","<p><b><i>There was no change to the advisory level. The &#8220;Crime&#8221; and &#8220;Unrest&#8221; risk indicators were added. Advisory summary was updated.</i></b></p>
<p>Exercise Increased Caution in Tunisia due to <b>terrorism, crime, </b>and <b>unrest</b>.&nbsp; Some areas have increased risk. Read the entire Travel Advisory.</p>
<p><b>Do Not Travel to:</b></p>
<ul>
<li><b>Within 16 km of th","2026-05-21 00:00:00","active",,,,,"Travel Advisory","75","brief","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/tunisia-travel-advisory.html","{""title"":""Tunisia - Level 2: Exercise Increased Caution"",""description"":""<p><b><i>There was no change to the advisory level. The &#8220;Crime&#8221; and &#8220;Unrest&#8221; risk indicators were added. Advisory summary was updated.</i></b></p>\n<p>Exercise Increased Caution in Tunisia due to <b>terrorism, crime, </b>and <b>unrest</b>.&nbsp; Some areas have increased risk. Read the entire Travel Advisory.</p>\n<p><b>Do Not Travel to:</b></p>\n<ul>\n<li><b>Within 16 km of the Algerian border</b> due to <b>terrorism</b>, except for the cities of Tabarka and Ain Draham.</li>\n<li><b>Within 16 km of the border with Libya</b> due to <b>terrorism</b>.</li>\n<li><b>Mount Chaambi National Park, Mount Salloum, Mount Sammamma, and Mount Mghila in Kasserine governorate</b> due to <b>terrorism</b>.</li>\n<li><b>Mount Orbata area in the Gafsa governorate</b> due to <b>terrorism</b>.</li>\n<li>The <b>desert south of Remada</b> as it is a military zone.</li>\n</ul>\n<p><b>Advisory summary</b></p>\n<p><b>U.S. government employee travel restrictions</b></p>\n<p>U.S. government employees working in Tunisia are not allowed to travel to the following locations without prior coordination with the Tunisian government due to safety risks:</p>\n<ul>\n<li>16 km of both the Algerian and Libyan border</li>\n<li>Mount Chaambi National Park</li>\n<li>Mount Salloum</li>\n<li>Mount Sammamma</li>\n<li>Mount Mghila in Kasserine governorate</li>\n<li>Mount Orbata in Gafsa governorate</li>\n<li>The military zone south of Remada</li>\n</ul>\n<p>U.S. citizens in Tunisia are strongly advised to take the same precautions and not travel to these areas for any reason.</p>\n<p><b>Terrorism</b></p>\n<p>There is risk of terrorist violence, including terrorist attacks and other activity in Tunisia. Visit the U.S. Department of State's <a href=\""https://www.state.gov/country-reports-on-terrorism/\"" target=\""_blank\"" title=\""D.O.S. Country reports on terrorism\"" adhocenable=\""false\"">country reports on terrorism</a> to learn more.</p>\n<p>Terrorist groups continue plotting possible attacks in Tunisia. Terrorist groups and individuals may attack, and may do so without warning or a pre-meditated target. There is a country-wide state of emergency in effect. It gives more authority to security forces to maintain civil order. It allows the government to focus on fighting terrorism.</p>\n<p><b>Crime</b></p>\n<ul>\n<li>Petty crime is common, especially in popular tourist locations. Stay aware of your surroundings.</li>\n<li>Most crimes against foreigners are crimes of opportunity, like purse snatching and pickpocketing.</li>\n<li>Violent crime can occur and is more common after dark. Do not walk or drive at night.&nbsp;</li>\n</ul>\n<p><b>Unrest</b></p>\n<p>There is high risk of violence and armed conflict in the Desert South of Remada. It is a military zone and requires special government permission to enter. For more information review the section on risks in specific areas.</p>\n<p><b>Risks in specific area |&nbsp;Level 4: Do Not Travel</b></p>\n<p><b>Border with Algeria</b></p>\n<p><b>Do Not Travel</b> within <b>16 km of the Algerian border</b> due to <b>terrorism</b>, except for the cities of Tabarka and Ain Draham.</p>\n<ul>\n<li>Terrorist groups are present within 16 km of the Algerian border.</li>\n<li>U.S. government employees working in Tunisia need special authorization to travel within 16 miles of the border area of Algeria due to safety risks. Visit our website for&nbsp;<a href=\""https://travel.state.gov/content/passports/en/go/TraveltoHighRiskAreas.html\"" title=\""Travel to High-Risk Areas\"" adhocenable=\""false\"">Travel to High-Risk Areas</a>.</li>\n</ul>\n<p><b>Border with Libya</b></p>\n<p><b>Do Not Travel</b> within <b>16 km of the Libyan border</b> due to <b>terrorism</b>.<b></b></p>\n<p>The Department of State advises U.S. citizens not to travel to Libya. &nbsp;</p>\n<p>U.S. government employees working in Tunisia need special authorization for travel to Libya due to safety risks. Events in Libya continue to affect security in the Tunisian-Libyan border. This includes areas such as Ras Jedir and Dehiba, and the cities of Ben Guerdan and Medenine.</p>\n<ul>\n<li>The border with Libya is frequently closed to all traffic with short notice for extended periods.</li>\n<li>Visit our website for&nbsp;<a href=\""https://travel.state.gov/content/passports/en/go/TraveltoHighRiskAreas.html\"" title=\""Travel to High-Risk Areas\"" adhocenable=\""false\"">Travel to High-Risk Areas</a>.</li>\n</ul>\n<p><b>Mount Chaambi National Park, Mount Salloum, Mount Sammamma, and Mount Mghila in Kasserine governorate</b></p>\n<p><b>Do Not Travel to Mount Chaambi National Park, Mount Salloum, Mount Sammamma, and Mount Mghila in Kasserine governorate </b>due to<b> terrorism. &nbsp;</b></p>\n<p>All U.S. government employees must follow U.S. embassy travel restrictions for travel to this area.</p>\n<ul>\n<li>Terrorist groups are present in the mountains of Western Tunisia near the Algerian border.</li>\n<li>Visit our website for&nbsp;<a href=\""https://travel.state.gov/content/passports/en/go/TraveltoHighRiskAreas.html\"" title=\""Travel to High-Risk Areas\"" adhocenable=\""false\"">Travel to High-Risk Areas</a>.</li>\n</ul>\n<p><b>Mount Orbata area</b></p>\n<p><b>Do not travel to Orbata Mountains in Gafsa in West-Central Tunisia </b>due to<b> terrorism.</b></p>\n<p>All U.S. government employees must follow U.S. embassy travel restrictions for travel to this area.</p>\n<ul>\n<li>Terrorist groups are present in the mountains of Western Tunisia near the Algerian border.</li>\n<li>Visit our website for&nbsp;<a href=\""https://travel.state.gov/content/passports/en/go/TraveltoHighRiskAreas.html\"">Travel to High-Risk Areas</a>.</li>\n</ul>\n<p><b>The Desert South of Remada</b></p>\n<p><b>Do not travel</b> to the <b>Desert South of Remada</b>, as it is a military zone<b>.</b></p>\n<p>All U.S. government employees must follow U.S. embassy travel restrictions for travel to this area.</p>\n<ul>\n<li>The desert south of Remada is a military zone. You must have special authorization to enter the military zone.</li>\n<li>Visit our website for&nbsp;<a href=\""https://travel.state.gov/content/passports/en/go/TraveltoHighRiskAreas.html\"" title=\""Travel to High-Risk Areas\"" adhocenable=\""false\"">Travel to High-Risk Areas</a>.</li>\n</ul>\n<p><b>If you decide to travel to Tunisia:</b></p>\n<ul>\n<li>Enroll in the <a href=\""https://mytravel.state.gov/s/step\"" title=\""Smart Traveler Enrollment Program (STEP)\"" adhocenable=\""false\"">Smart Traveler Enrollment Program (STEP)</a> to get important updates and alerts from the U.S. embassy or consulate. Enrolling helps the U.S. embassy or consulate contact you or your emergency contact in an emergency.</li>\n<li>Review our information on <a href=\""https://travel.state.gov/en/international-travel/travel-advisories/global-events/terrorism.html\"" title=\""Terrorism\"" adhocenable=\""false\"">Terrorism</a> and <a href=\""https://travel.state.gov/en/international-travel/travel-advisories/high-risk-areas.html\"" title=\""Travel to High-Risk Areas\"" adhocenable=\""false\"">Travel to High-Risk Areas</a>.</li>\n<li>Review our information on <a href=\""https://travel.state.gov/en/international-travel/travel-advisories/crime.html\"" title=\""Crime Abroad\"" adhocenable=\""false\"">Crime Abroad</a><u> </u>and for <a href=\""https://travel.state.gov/en/international-travel/help-abroad/victims-crime.html\"" title=\""Victims of Crime\"" adhocenable=\""false\"">Victims of Crime</a><u>.</u></li>\n<li>Exercise caution when using public transportation, due to safety and security concerns.</li>\n<li>Avoid demonstrations and crowds.</li>\n<li>Monitor local media for breaking events and be prepared to adjust your plans.</li>\n<li>Avoid staying overnight outside of the main cities and tourist locations.</li>\n<li>Review the <a href=\""https://www.osac.gov/Country/Tunisia/Detail\"" title=\""Country Security Report\"" adhocenable=\""false\"">Country Security Report</a> for Tunisia.</li>\n<li>Visit the Centers for Disease Control and Prevention (CDC) website for the <a href=\""https://wwwnc.cdc.gov/travel/destinations/list\"" target=\""_blank\"" title=\""CDC latest Travel Health Information\"" adhocenable=\""false\"">latest&nbsp;Travel Health Information</a>&nbsp;for Tunisia.</li>\n<li>Whether you&#8217;re a first time or frequent traveler, use the <a href=\""https://travel.state.gov/en/international-travel/planning/checklist.html\"" title=\""International Travel Checklist\"" adhocenable=\""false\"">International Travel Checklist</a>.</li>\n<li>We highly recommend that you buy travel insurance before you travel.&nbsp;Check with your&nbsp;<a href=\""https://travel.state.gov/en/international-travel/planning/guidance/insurance.html\"" title=\""Travel Insurance\"" adhocenable=\""false\"">travel insurance provider</a>&nbsp;about evacuation assistance, medical insurance, and trip cancelation coverage.</li>\n</ul>"",""link"":""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/tunisia-travel-advisory.html"",""pubDate"":""Thu, 21 May 2026""}","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131"
"5272318c-15c6-5959-14fe-fac56ca7b330","forecast","sam_gov","DEPT OF DEFENSE","DEPT OF THE NAVY","PHILADELPHIA",,"53--CLAMP,LOOP","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ef7ddb21fb234699a79177b03d497df4","2026-05-29 00:00:00","active",,"N0038326QQA80",,,,"20","wait","https://sam.gov/workspace/contract/opp/ef7ddb21fb234699a79177b03d497df4/view","{""noticeId"":""ef7ddb21fb234699a79177b03d497df4"",""title"":""53--CLAMP,LOOP"",""solicitationNumber"":""N0038326QQA80"",""fullParentPathName"":""DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT"",""fullParentPathCode"":""017.1700.NAVSUP.NAVSUP WSS.NAVSUP WSS PHIL.N00383"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-07-14"",""typeOfSetAsideDescription"":null,""typeOfSetAside"":"""",""responseDeadLine"":""2026-06-29T00:00:00-04:00"",""naicsCode"":null,""naicsCodes"":[],""classificationCode"":""5340"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":null,""type"":""primary"",""email"":""DEJA.S.THOMPSON-MITCHELL.CIV@US.NAVY.MIL"",""phone"":null,""title"":null,""fullName"":""DEJA S. THOMPSON-MITCHELL, N793.13, PHONE (215)697-0000, EMAIL DEJA.S.THOMPSON-MITCHELL.CIV@US.NAVY.MIL""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ef7ddb21fb234699a79177b03d497df4"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""19111-5098"",""city"":""PHILADELPHIA"",""countryCode"":""USA"",""state"":""PA""},""placeOfPerformance"":null,""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/ef7ddb21fb234699a79177b03d497df4/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=ef7ddb21fb234699a79177b03d497df4&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"5328ac6f-8256-5ba1-fb16-ed842ffcd365","incumbent-tracker","usaspending","Department of State","Department of State",,,"GARDAWORLD FEDERAL SERVICES LLC — Healthcare","OVERSEAS CONTRACT","2017-09-29 00:00:00","expired","GARDAWORLD FEDERAL SERVICES LLC","SAQMMA17F4167","$647,309,074.44",,,"85","monitor","https://www.usaspending.gov/award/SAQMMA17F4167","{""internal_id"":312061906,""Award ID"":""SAQMMA17F4167"",""Recipient Name"":""GARDAWORLD FEDERAL SERVICES LLC"",""Award Amount"":647309074.44,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2017-09-29"",""End Date"":""2023-09-30"",""Description"":""OVERSEAS CONTRACT"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_SAQMMA17F4167_1900_SAQMMA16D0042_1900""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"53413cbf-f2e6-531d-a3c0-6e2003d905ad","recompete-watch","usaspending","Department of Veterans Affairs","Department of Veterans Affairs",,,"Award: 36C10X26N0031 — QTC MEDICAL SERVICES INC","FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS","2026-01-01 00:00:00","recompete-window","QTC MEDICAL SERVICES INC","36C10X26N0031","$348,691,285.48",,,"65","pursue","https://www.usaspending.gov/award/36C10X26N0031","{""internal_id"":353959208,""Award ID"":""36C10X26N0031"",""Recipient Name"":""QTC MEDICAL SERVICES INC"",""Award Amount"":348691285.48,""Awarding Agency"":""Department of Veterans Affairs"",""Awarding Sub Agency"":""Department of Veterans Affairs"",""Start Date"":""2026-01-01"",""End Date"":""2026-12-31"",""Description"":""FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS"",""NAICS Code"":null,""awarding_agency_id"":561,""agency_slug"":""department-of-veterans-affairs"",""generated_internal_id"":""CONT_AWD_36C10X26N0031_3600_36C10X25D0003_3600""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"53b5b647-3174-5fa6-1395-fb3a22d859a6","recompete-watch","usaspending","Department of State","Department of State",,,"Award: SAQMMA17F4167 — GARDAWORLD FEDERAL SERVICES LLC","OVERSEAS CONTRACT","2017-09-29 00:00:00","recompete-window","GARDAWORLD FEDERAL SERVICES LLC","SAQMMA17F4167","$647,309,074.44",,,"90","pursue","https://www.usaspending.gov/award/SAQMMA17F4167","{""internal_id"":312061906,""Award ID"":""SAQMMA17F4167"",""Recipient Name"":""GARDAWORLD FEDERAL SERVICES LLC"",""Award Amount"":647309074.44,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2017-09-29"",""End Date"":""2023-09-30"",""Description"":""OVERSEAS CONTRACT"",""NAICS Code"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_SAQMMA17F4167_1900_SAQMMA16D0042_1900""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"5580e96f-215e-5c64-b1be-152110d19b1a","forecast","sam_gov","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","BILLINGS",,"Y--Beresford Substation Stage 11, South Dakota","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=a714afc3bd87454f95d27e77d19cd281","2026-05-29 00:00:00","active",,"89503426BWA000068",,,,"20","wait","https://sam.gov/workspace/contract/opp/a714afc3bd87454f95d27e77d19cd281/view","{""noticeId"":""a714afc3bd87454f95d27e77d19cd281"",""title"":""Y--Beresford Substation Stage 11, South Dakota"",""solicitationNumber"":""89503426BWA000068"",""fullParentPathName"":""ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.WESTERN-UPPER GREAT PLAINS REGION"",""fullParentPathCode"":""089.8900.895034"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""auto15"",""archiveDate"":""2026-07-30"",""typeOfSetAsideDescription"":""Total Small Business Set-Aside (FAR 19.5)"",""typeOfSetAside"":""SBA"",""responseDeadLine"":""2026-07-15T15:30:00-05:00"",""naicsCode"":""237130"",""naicsCodes"":[""237130""],""classificationCode"":""Y1PZ"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":null,""type"":""primary"",""email"":""richter@wapa.gov"",""phone"":""701-221-4514"",""title"":null,""fullName"":""Richter, Curtis J.""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=a714afc3bd87454f95d27e77d19cd281"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""59101"",""city"":""BILLINGS"",""countryCode"":""USA"",""state"":""MT""},""placeOfPerformance"":{""city"":{},""state"":{},""country"":{}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/a714afc3bd87454f95d27e77d19cd281/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=a714afc3bd87454f95d27e77d19cd281&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"5616cfb8-2311-552d-988f-1f9f973f9434","deployment-medical","state_dept","State Department",,,"Croatia","Croatia - Level 1: Exercise Normal Precautions","<p><i><b>There was no change to the advisory level. An area of increased risk was removed.&nbsp;Advisory summary was updated.&nbsp;</b></i></p>
<p><b>Advisory Summary</b></p>
<p>Croatia is&nbsp;generally a&nbsp;safe destination for travelers. Review our&nbsp;Travel&nbsp;Guidance for Croatia&nbsp;to learn how to prepare for a safe trip.</p>
<p><b>If you decide to travel to Croatia:</b></p>
<ul>
<li","2026-05-18 00:00:00","active",,,,,"Travel Advisory","45","monitor","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/croatia-travel-advisory.html","{""title"":""Croatia - Level 1: Exercise Normal Precautions"",""description"":""<p><i><b>There was no change to the advisory level. An area of increased risk was removed.&nbsp;Advisory summary was updated.&nbsp;</b></i></p>\n<p><b>Advisory Summary</b></p>\n<p>Croatia is&nbsp;generally a&nbsp;safe destination for travelers. Review our&nbsp;Travel&nbsp;Guidance for Croatia&nbsp;to learn how to prepare for a safe trip.</p>\n<p><b>If you decide to travel to Croatia:</b></p>\n<ul>\n<li>Enroll in the&nbsp;<a href=\""https://mytravel.state.gov/s/step\"" title=\""Smart Traveler Enrollment Program (STEP)\"" adhocenable=\""false\"">Smart Traveler Enrollment Program (STEP)</a>&nbsp;to get important updates and alerts from the U.S. embassy or consulate. Enrolling helps the U.S. embassy or consulate contact you or your emergency contact in an emergency.&nbsp;&nbsp;</li>\n<li>Review the&nbsp;<a href=\""https://www.osac.gov/Country/Croatia/Detail\"" target=\""_blank\"" title=\""Country Security Report\"" adhocenable=\""false\"">Country Security Report</a>&nbsp;for&nbsp;Croatia.&nbsp;</li>\n<li>Visit the Centers for Disease Control and Prevention (CDC) website for the&nbsp;<a href=\""https://wwwnc.cdc.gov/travel/destinations/list\"" target=\""_blank\"" title=\""CDC latest Travel Health Information\"" adhocenable=\""false\"">latest Travel Health Information</a>&nbsp;for&nbsp;Croatia.&nbsp;</li>\n<li>Whether&nbsp;you&#8217;re&nbsp;a first time or frequent traveler, use the&nbsp;<a href=\""https://travel.state.gov/en/international-travel/planning/checklist.html\"" title=\""International Travel Checklist\"" adhocenable=\""false\"">International Travel Checklist</a>.</li>\n<li>We highly recommend that you buy travel insurance before you travel.&#8239;Check with&nbsp;your&#8239;<a href=\""https://travel.state.gov/en/international-travel/planning/guidance/insurance.html\"" title=\""Trael Insurance\"" adhocenable=\""false\"">travel insurance provider</a>&#8239;about evacuation&nbsp;assistance, medical insurance, and trip cancelation coverage.</li>\n</ul>"",""link"":""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/croatia-travel-advisory.html"",""pubDate"":""Mon, 18 May 2026""}","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131"
"56b52812-3189-502e-fe31-e376bb912834","incumbent-tracker","usaspending","Department of Defense","Washington Headquarters Services",,,"TRINITY PROTECTION SERVICES, INC. — Healthcare","CONTRACT SECURITY SERVICES FOR NCR","2011-04-01 00:00:00","expired","TRINITY PROTECTION SERVICES, INC.","HQ003411C0027","$118,678,395.4",,,"85","monitor","https://www.usaspending.gov/award/HQ003411C0027","{""internal_id"":307220614,""Award ID"":""HQ003411C0027"",""Recipient Name"":""TRINITY PROTECTION SERVICES, INC."",""Award Amount"":118678395.4,""Awarding Agency"":""Department of Defense"",""Awarding Sub Agency"":""Washington Headquarters Services"",""Start Date"":""2011-04-01"",""End Date"":""2015-11-30"",""Description"":""CONTRACT SECURITY SERVICES FOR NCR"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":1173,""agency_slug"":""department-of-defense"",""generated_internal_id"":""CONT_AWD_HQ003411C0027_9700_-NONE-_-NONE-""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"5bdb26d6-be77-5258-b146-675f43507014","recompete-watch","usaspending","Department of Veterans Affairs","Department of Veterans Affairs",,,"Award: 36C10X26N0036 — VETERANS EVALUATION SERVICES, INC","FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS","2026-01-01 00:00:00","recompete-window","VETERANS EVALUATION SERVICES, INC","36C10X26N0036","$566,164,541.23",,,"65","pursue","https://www.usaspending.gov/award/36C10X26N0036","{""internal_id"":353959213,""Award ID"":""36C10X26N0036"",""Recipient Name"":""VETERANS EVALUATION SERVICES, INC"",""Award Amount"":566164541.23,""Awarding Agency"":""Department of Veterans Affairs"",""Awarding Sub Agency"":""Department of Veterans Affairs"",""Start Date"":""2026-01-01"",""End Date"":""2026-12-31"",""Description"":""FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS"",""NAICS Code"":null,""awarding_agency_id"":561,""agency_slug"":""department-of-veterans-affairs"",""generated_internal_id"":""CONT_AWD_36C10X26N0036_3600_36C10X25D0004_3600""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"5e25a738-45ca-5ef7-a938-571e0bd5e916","incumbent-tracker","usaspending","Department of Homeland Security","U.S. Immigration and Customs Enforcement",,,"AMENTUM SERVICES, INC. — Healthcare","THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION, TRANSPORTATION AND MEDICAL SERVICES AT THE CAMP EAST MONTANA TEMPORARY DETENTION CENTER IN EL PASO, TX.","2026-03-13 00:00:00","active","AMENTUM SERVICES, INC.","70CDCR26C00000016","$452,855,435.04",,,"85","monitor","https://www.usaspending.gov/award/70CDCR26C00000016","{""internal_id"":355995518,""Award ID"":""70CDCR26C00000016"",""Recipient Name"":""AMENTUM SERVICES, INC."",""Award Amount"":452855435.04,""Awarding Agency"":""Department of Homeland Security"",""Awarding Sub Agency"":""U.S. Immigration and Customs Enforcement"",""Start Date"":""2026-03-13"",""End Date"":""2026-09-30"",""Description"":""THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION, TRANSPORTATION AND MEDICAL SERVICES AT THE CAMP EAST MONTANA TEMPORARY DETENTION CENTER IN EL PASO, TX."",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":766,""agency_slug"":""department-of-homeland-security"",""generated_internal_id"":""CONT_AWD_70CDCR26C00000016_7012_-NONE-_-NONE-""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"5ed1c6b6-ac40-551a-c158-029c44935151","forecast","sam_gov","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","MILWAUKEE",,"6525--RFQ - Ultrasound System SiteRite - Brand Name Only","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c0b46b6ebe0147e5ad4a7dc96359ebbe","2026-05-29 00:00:00","active",,"36C25226Q0497",,,,"20","wait","https://sam.gov/workspace/contract/opp/c0b46b6ebe0147e5ad4a7dc96359ebbe/view","{""noticeId"":""c0b46b6ebe0147e5ad4a7dc96359ebbe"",""title"":""6525--RFQ - Ultrasound System SiteRite - Brand Name Only"",""solicitationNumber"":""36C25226Q0497"",""fullParentPathName"":""VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.252-NETWORK CONTRACT OFFICE 12 (36C252)"",""fullParentPathCode"":""036.3600.36C252"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-07-05"",""typeOfSetAsideDescription"":null,""typeOfSetAside"":"""",""responseDeadLine"":""2026-06-05T12:00:00-05:00"",""naicsCode"":""334510"",""naicsCodes"":[""334510""],""classificationCode"":""6525"",""active"":""Yes"",""award"":{""awardee"":{}},""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""patrick.trzeciak@va.gov"",""phone"":""830-500-1133"",""title"":""Contract Specialist"",""fullName"":""Patrick Trzeciak""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c0b46b6ebe0147e5ad4a7dc96359ebbe"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""53214"",""city"":""MILWAUKEE"",""countryCode"":""USA"",""state"":""WI""},""placeOfPerformance"":{""streetAddress"":""For the Jesse Brown VA Medical Center 820 South Damen Avenue"",""streetAddress2"":"""",""city"":{""name"":""Chicago""},""state"":{""name"":""IL""},""zip"":""USA"",""country"":{""name"":""60612-3728""}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/c0b46b6ebe0147e5ad4a7dc96359ebbe/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=c0b46b6ebe0147e5ad4a7dc96359ebbe&limit=1""}],""resourceLinks"":[""https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1c91f39f6da645db8b82eebeb92d9b35/download""]}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
